,Music,Slow songs or fast songs,Movies,History,Psychology,Politics,Mathematics,Science and technology,Reading,Foreign languages,Religion,Passive sport,Active sport,Fun with friends,Smoking,Alcohol,Writing notes,Thinking ahead,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Empathy,Compassion to animals,God,Number of friends,Lying,Achievements,Happiness in life,Interests or hobbies,Finances,Age,Number of siblings,Education,Village - town
328,5.0,5.0,5.0,1.0,5.0,4.0,5.0,1.0,1.0,5.0,1.0,3.0,5.0,5.0,tried smoking,social drinker,3.0,3.0,5.0,5.0,5.0,5.0,1.0,1.0,5.0,3.0,4,sometimes,3.0,4.0,5.0,5.0,18.0,0.0,college/bachelor degree,city
329,5.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,2.0,5.0,3.0,5.0,never smoked,drink a lot,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,3,everytime it suits me,5.0,3.0,2.0,2.0,17.0,1.0,primary school,city
330,5.0,3.0,5.0,4.0,3.0,2.0,1.0,3.0,1.0,5.0,2.0,,4.0,4.0,tried smoking,social drinker,4.0,3.0,3.0,2.0,4.0,2.0,2.0,4.0,4.0,3.0,3,only to avoid hurting someone,2.0,3.0,2.0,3.0,22.0,0.0,secondary school,city
331,5.0,5.0,5.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,3.0,1.0,5.0,5.0,former smoker,social drinker,1.0,1.0,5.0,5.0,5.0,3.0,3.0,1.0,3.0,5.0,4,sometimes,3.0,4.0,2.0,3.0,17.0,1.0,secondary school,village
332,4.0,3.0,5.0,3.0,3.0,2.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,tried smoking,social drinker,5.0,2.0,5.0,3.0,3.0,1.0,1.0,2.0,4.0,5.0,2,sometimes,3.0,3.0,2.0,5.0,22.0,2.0,secondary school,village
333,5.0,2.0,4.0,5.0,3.0,3.0,3.0,3.0,5.0,3.0,3.0,5.0,5.0,5.0,never smoked,never,5.0,4.0,4.0,3.0,5.0,4.0,1.0,5.0,4.0,5.0,5,sometimes,3.0,4.0,5.0,3.0,16.0,1.0,secondary school,city
334,5.0,2.0,5.0,4.0,4.0,3.0,1.0,3.0,5.0,5.0,1.0,3.0,2.0,5.0,never smoked,never,2.0,3.0,5.0,1.0,5.0,3.0,2.0,5.0,5.0,2.0,4,sometimes,3.0,3.0,4.0,4.0,24.0,1.0,masters degree,city
335,5.0,5.0,5.0,5.0,2.0,2.0,3.0,5.0,2.0,2.0,4.0,3.0,5.0,5.0,tried smoking,social drinker,4.0,4.0,4.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,3,only to avoid hurting someone,3.0,3.0,5.0,3.0,17.0,1.0,primary school,city
336,5.0,4.0,5.0,1.0,1.0,3.0,5.0,5.0,1.0,3.0,1.0,1.0,1.0,4.0,never smoked,never,4.0,3.0,4.0,1.0,3.0,3.0,1.0,2.0,1.0,4.0,3,sometimes,3.0,4.0,4.0,5.0,17.0,1.0,secondary school,city
337,5.0,3.0,5.0,3.0,3.0,4.0,4.0,5.0,1.0,1.0,3.0,1.0,5.0,5.0,tried smoking,drink a lot,1.0,5.0,5.0,1.0,5.0,5.0,2.0,1.0,5.0,5.0,5,everytime it suits me,5.0,5.0,5.0,1.0,17.0,2.0,secondary school,city
338,5.0,3.0,5.0,2.0,2.0,1.0,3.0,4.0,3.0,3.0,5.0,4.0,2.0,5.0,never smoked,social drinker,3.0,3.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,5.0,3,everytime it suits me,4.0,3.0,4.0,1.0,15.0,3.0,secondary school,city
339,5.0,3.0,5.0,5.0,2.0,5.0,1.0,2.0,3.0,3.0,2.0,4.0,5.0,3.0,tried smoking,social drinker,5.0,5.0,5.0,3.0,3.0,5.0,2.0,4.0,4.0,4.0,4,everytime it suits me,4.0,4.0,5.0,2.0,18.0,2.0,primary school,city
340,5.0,1.0,4.0,5.0,3.0,4.0,1.0,4.0,5.0,4.0,5.0,2.0,1.0,4.0,tried smoking,social drinker,5.0,4.0,2.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4,sometimes,3.0,4.0,4.0,4.0,18.0,2.0,primary school,village
341,5.0,4.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,3.0,1.0,5.0,5.0,5.0,former smoker,social drinker,1.0,2.0,2.0,5.0,1.0,2.0,3.0,1.0,5.0,1.0,3,everytime it suits me,5.0,1.0,5.0,1.0,16.0,1.0,primary school,village
342,5.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,2.0,3.0,1.0,5.0,3.0,5.0,tried smoking,social drinker,1.0,5.0,3.0,3.0,5.0,3.0,2.0,4.0,5.0,3.0,4,only to avoid hurting someone,4.0,4.0,3.0,3.0,20.0,1.0,secondary school,city
343,5.0,4.0,4.0,2.0,3.0,1.0,1.0,3.0,5.0,4.0,1.0,3.0,4.0,4.0,tried smoking,social drinker,3.0,3.0,4.0,2.0,5.0,4.0,2.0,5.0,5.0,1.0,5,sometimes,4.0,4.0,4.0,3.0,29.0,2.0,masters degree,city
344,5.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,5.0,2.0,4.0,tried smoking,social drinker,5.0,3.0,4.0,4.0,4.0,1.0,1.0,3.0,1.0,5.0,2,sometimes,4.0,4.0,4.0,5.0,24.0,3.0,college/bachelor degree,village
345,4.0,3.0,4.0,3.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,5.0,2.0,4.0,tried smoking,social drinker,1.0,3.0,4.0,2.0,4.0,3.0,2.0,4.0,5.0,2.0,4,sometimes,3.0,4.0,4.0,4.0,18.0,0.0,secondary school,city
346,5.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,3.0,1.0,1.0,5.0,3.0,5.0,current smoker,drink a lot,1.0,2.0,3.0,5.0,3.0,4.0,2.0,4.0,4.0,4.0,3,everytime it suits me,3.0,3.0,3.0,1.0,17.0,1.0,primary school,city
347,5.0,4.0,5.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,1.0,3.0,5.0,4.0,tried smoking,drink a lot,4.0,5.0,3.0,5.0,5.0,3.0,2.0,3.0,1.0,1.0,3,everytime it suits me,2.0,3.0,5.0,1.0,18.0,1.0,primary school,city
348,5.0,4.0,5.0,3.0,2.0,1.0,3.0,4.0,4.0,2.0,1.0,1.0,5.0,5.0,never smoked,never,3.0,3.0,4.0,2.0,5.0,5.0,4.0,5.0,2.0,3.0,4,sometimes,2.0,5.0,5.0,2.0,16.0,1.0,secondary school,city
349,5.0,4.0,5.0,3.0,2.0,2.0,2.0,1.0,2.0,4.0,1.0,4.0,5.0,5.0,never smoked,social drinker,2.0,5.0,3.0,3.0,5.0,5.0,2.0,3.0,5.0,3.0,3,only to avoid hurting someone,5.0,4.0,4.0,3.0,17.0,2.0,primary school,city
350,2.0,3.0,5.0,2.0,2.0,1.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,5.0,tried smoking,social drinker,2.0,3.0,3.0,3.0,5.0,3.0,1.0,3.0,4.0,3.0,3,sometimes,2.0,4.0,2.0,3.0,20.0,2.0,college/bachelor degree,city
351,5.0,3.0,5.0,3.0,3.0,2.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,tried smoking,social drinker,4.0,3.0,5.0,2.0,3.0,4.0,1.0,2.0,5.0,5.0,3,sometimes,3.0,4.0,4.0,4.0,16.0,1.0,primary school,village
352,5.0,5.0,5.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,5.0,1.0,5.0,tried smoking,social drinker,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,only to avoid hurting someone,4.0,4.0,4.0,3.0,19.0,1.0,secondary school,city
353,5.0,3.0,5.0,4.0,4.0,4.0,2.0,2.0,5.0,5.0,2.0,1.0,3.0,5.0,former smoker,social drinker,4.0,3.0,4.0,2.0,4.0,4.0,2.0,4.0,5.0,5.0,3,sometimes,2.0,3.0,2.0,3.0,18.0,1.0,secondary school,city
354,5.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,former smoker,social drinker,5.0,4.0,4.0,3.0,5.0,2.0,1.0,5.0,5.0,5.0,4,sometimes,3.0,4.0,5.0,4.0,20.0,1.0,secondary school,city
355,5.0,4.0,5.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,former smoker,drink a lot,3.0,4.0,4.0,4.0,5.0,3.0,3.0,3.0,1.0,4.0,5,only to avoid hurting someone,4.0,4.0,2.0,4.0,19.0,1.0,secondary school,city
356,4.0,4.0,4.0,5.0,2.0,4.0,5.0,5.0,2.0,4.0,1.0,5.0,3.0,4.0,tried smoking,social drinker,3.0,4.0,4.0,3.0,3.0,3.0,1.0,2.0,4.0,2.0,3,sometimes,2.0,3.0,4.0,3.0,18.0,1.0,secondary school,city
357,5.0,4.0,4.0,1.0,3.0,1.0,3.0,2.0,1.0,3.0,1.0,5.0,5.0,3.0,never smoked,never,2.0,2.0,3.0,5.0,2.0,3.0,2.0,3.0,5.0,2.0,3,sometimes,4.0,4.0,4.0,2.0,21.0,0.0,secondary school,city
358,4.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,4.0,4.0,current smoker,social drinker,2.0,4.0,4.0,4.0,4.0,5.0,2.0,2.0,5.0,1.0,3,everytime it suits me,5.0,3.0,2.0,4.0,19.0,2.0,college/bachelor degree,city
359,5.0,3.0,5.0,5.0,2.0,2.0,1.0,2.0,5.0,5.0,1.0,1.0,5.0,5.0,current smoker,social drinker,1.0,2.0,5.0,5.0,3.0,2.0,1.0,5.0,4.0,1.0,3,sometimes,2.0,4.0,1.0,1.0,20.0,2.0,secondary school,city
360,5.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,1.0,5.0,5.0,4.0,never smoked,social drinker,5.0,4.0,2.0,3.0,2.0,2.0,3.0,4.0,2.0,1.0,3,only to avoid hurting someone,2.0,2.0,1.0,3.0,23.0,1.0,college/bachelor degree,city
361,5.0,1.0,5.0,4.0,5.0,1.0,1.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,tried smoking,social drinker,5.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5,everytime it suits me,1.0,5.0,5.0,4.0,19.0,1.0,college/bachelor degree,village
362,5.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,1.0,3.0,3.0,5.0,never smoked,social drinker,4.0,4.0,5.0,3.0,5.0,4.0,1.0,4.0,5.0,,4,only to avoid hurting someone,1.0,,2.0,5.0,19.0,2.0,college/bachelor degree,city
363,5.0,3.0,5.0,5.0,4.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,4.0,5.0,never smoked,social drinker,4.0,4.0,5.0,3.0,1.0,3.0,1.0,5.0,5.0,1.0,4,only to avoid hurting someone,1.0,5.0,2.0,5.0,19.0,2.0,college/bachelor degree,city
364,2.0,4.0,5.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,1.0,5.0,5.0,4.0,tried smoking,social drinker,2.0,5.0,4.0,3.0,4.0,2.0,1.0,3.0,1.0,3.0,4,sometimes,2.0,4.0,4.0,4.0,20.0,2.0,college/bachelor degree,city
365,5.0,3.0,5.0,5.0,5.0,4.0,1.0,2.0,4.0,,4.0,4.0,3.0,4.0,never smoked,social drinker,,4.0,5.0,2.0,5.0,4.0,2.0,2.0,4.0,5.0,3,sometimes,3.0,4.0,4.0,3.0,24.0,5.0,college/bachelor degree,village
366,5.0,2.0,5.0,1.0,1.0,2.0,5.0,,1.0,4.0,1.0,4.0,3.0,5.0,tried smoking,social drinker,3.0,5.0,5.0,2.0,4.0,4.0,2.0,3.0,2.0,1.0,3,never,3.0,3.0,3.0,4.0,19.0,1.0,college/bachelor degree,city
367,5.0,3.0,5.0,5.0,1.0,2.0,1.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,never smoked,social drinker,1.0,5.0,5.0,4.0,5.0,5.0,3.0,5.0,5.0,5.0,4,sometimes,3.0,4.0,3.0,5.0,20.0,2.0,secondary school,village
368,5.0,4.0,5.0,3.0,4.0,2.0,1.0,3.0,5.0,5.0,1.0,5.0,2.0,5.0,current smoker,drink a lot,4.0,3.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,1.0,3,sometimes,2.0,4.0,4.0,4.0,18.0,1.0,primary school,
369,5.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,3.0,5.0,3.0,tried smoking,never,3.0,4.0,4.0,3.0,4.0,3.0,1.0,3.0,4.0,3.0,3,only to avoid hurting someone,3.0,2.0,3.0,4.0,17.0,1.0,primary school,village
370,5.0,4.0,5.0,4.0,4.0,2.0,2.0,3.0,5.0,5.0,1.0,3.0,3.0,5.0,never smoked,social drinker,3.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,2.0,2.0,3,everytime it suits me,3.0,4.0,3.0,3.0,19.0,2.0,secondary school,village
371,5.0,3.0,5.0,2.0,5.0,1.0,5.0,3.0,5.0,3.0,5.0,2.0,5.0,5.0,never smoked,social drinker,3.0,4.0,5.0,1.0,4.0,1.0,1.0,4.0,4.0,5.0,5,sometimes,3.0,5.0,5.0,3.0,19.0,4.0,secondary school,village
372,4.0,4.0,4.0,3.0,3.0,3.0,1.0,5.0,1.0,4.0,3.0,1.0,1.0,2.0,tried smoking,social drinker,4.0,5.0,5.0,3.0,3.0,3.0,1.0,4.0,2.0,1.0,1,sometimes,4.0,4.0,3.0,3.0,20.0,2.0,secondary school,city
373,5.0,4.0,5.0,5.0,4.0,3.0,1.0,3.0,1.0,4.0,1.0,5.0,4.0,5.0,never smoked,drink a lot,3.0,4.0,4.0,1.0,3.0,4.0,4.0,5.0,2.0,1.0,3,only to avoid hurting someone,4.0,1.0,4.0,4.0,20.0,0.0,college/bachelor degree,city
374,5.0,3.0,5.0,2.0,2.0,1.0,1.0,4.0,2.0,3.0,1.0,5.0,4.0,5.0,tried smoking,social drinker,5.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,5.0,3.0,3,sometimes,3.0,4.0,3.0,1.0,21.0,1.0,secondary school,city
375,5.0,3.0,5.0,2.0,1.0,1.0,3.0,2.0,4.0,3.0,1.0,5.0,5.0,3.0,tried smoking,social drinker,1.0,1.0,4.0,5.0,1.0,3.0,2.0,3.0,2.0,1.0,2,only to avoid hurting someone,3.0,3.0,3.0,4.0,20.0,2.0,secondary school,city
376,5.0,5.0,5.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,4.0,5.0,4.0,former smoker,social drinker,4.0,5.0,4.0,1.0,5.0,1.0,1.0,5.0,5.0,1.0,4,sometimes,1.0,4.0,5.0,1.0,20.0,1.0,secondary school,city
377,5.0,3.0,5.0,3.0,5.0,4.0,5.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,never smoked,social drinker,4.0,5.0,4.0,3.0,3.0,2.0,2.0,5.0,2.0,3.0,2,everytime it suits me,3.0,3.0,3.0,3.0,17.0,0.0,secondary school,village
378,5.0,5.0,5.0,4.0,4.0,1.0,5.0,1.0,2.0,3.0,1.0,5.0,2.0,5.0,tried smoking,drink a lot,1.0,2.0,3.0,2.0,5.0,4.0,2.0,5.0,5.0,2.0,3,sometimes,4.0,3.0,2.0,2.0,20.0,2.0,secondary school,city
379,5.0,3.0,5.0,3.0,5.0,4.0,3.0,5.0,2.0,3.0,4.0,3.0,5.0,4.0,tried smoking,social drinker,3.0,3.0,5.0,1.0,2.0,3.0,2.0,4.0,3.0,5.0,4,sometimes,3.0,4.0,4.0,3.0,25.0,2.0,masters degree,city
380,5.0,4.0,5.0,3.0,4.0,1.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,5.0,tried smoking,social drinker,3.0,4.0,5.0,1.0,5.0,3.0,1.0,4.0,5.0,5.0,5,only to avoid hurting someone,2.0,3.0,4.0,4.0,20.0,1.0,secondary school,city
381,5.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,5.0,4.0,1.0,4.0,1.0,5.0,tried smoking,drink a lot,3.0,2.0,4.0,2.0,4.0,4.0,5.0,4.0,5.0,1.0,3,everytime it suits me,2.0,3.0,4.0,2.0,21.0,1.0,secondary school,city
382,5.0,3.0,5.0,4.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,,5.0,5.0,current smoker,social drinker,2.0,4.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,2.0,5,sometimes,2.0,4.0,5.0,2.0,21.0,0.0,secondary school,village
383,5.0,3.0,5.0,1.0,2.0,2.0,5.0,5.0,1.0,3.0,1.0,1.0,4.0,5.0,current smoker,drink a lot,4.0,2.0,4.0,2.0,4.0,3.0,2.0,4.0,4.0,3.0,3,only to avoid hurting someone,3.0,5.0,3.0,3.0,22.0,1.0,college/bachelor degree,city
384,5.0,4.0,2.0,2.0,5.0,1.0,5.0,2.0,5.0,5.0,3.0,4.0,1.0,5.0,former smoker,social drinker,5.0,3.0,4.0,2.0,4.0,3.0,1.0,4.0,4.0,5.0,3,sometimes,1.0,3.0,3.0,2.0,19.0,1.0,secondary school,city
385,5.0,3.0,5.0,3.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,5.0,3.0,5.0,current smoker,drink a lot,3.0,3.0,3.0,2.0,4.0,4.0,2.0,5.0,3.0,1.0,4,only to avoid hurting someone,4.0,4.0,5.0,2.0,25.0,1.0,college/bachelor degree,city
386,5.0,3.0,4.0,2.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,5.0,3.0,4.0,tried smoking,drink a lot,1.0,2.0,4.0,1.0,3.0,1.0,1.0,5.0,4.0,3.0,3,sometimes,2.0,4.0,5.0,4.0,19.0,0.0,secondary school,city
387,5.0,3.0,5.0,2.0,4.0,3.0,2.0,3.0,4.0,5.0,3.0,4.0,3.0,5.0,tried smoking,social drinker,5.0,4.0,3.0,5.0,4.0,3.0,2.0,5.0,5.0,3.0,3,only to avoid hurting someone,4.0,4.0,3.0,4.0,25.0,2.0,masters degree,city
388,5.0,3.0,5.0,3.0,5.0,3.0,4.0,3.0,3.0,5.0,5.0,2.0,4.0,3.0,former smoker,social drinker,2.0,2.0,2.0,3.0,4.0,2.0,1.0,5.0,5.0,5.0,4,sometimes,3.0,4.0,5.0,3.0,25.0,1.0,masters degree,city
389,5.0,4.0,5.0,2.0,5.0,1.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,4.0,tried smoking,social drinker,5.0,3.0,3.0,3.0,5.0,4.0,2.0,5.0,5.0,5.0,4,sometimes,2.0,5.0,5.0,4.0,21.0,0.0,secondary school,city
390,4.0,3.0,5.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,5.0,never smoked,social drinker,5.0,4.0,4.0,4.0,5.0,2.0,2.0,3.0,2.0,5.0,3,never,4.0,4.0,3.0,4.0,20.0,2.0,secondary school,city
391,4.0,4.0,4.0,4.0,2.0,1.0,4.0,1.0,4.0,3.0,3.0,3.0,4.0,5.0,never smoked,social drinker,4.0,3.0,4.0,1.0,5.0,1.0,2.0,4.0,4.0,5.0,2,sometimes,2.0,4.0,3.0,3.0,24.0,2.0,masters degree,city
392,5.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,5.0,tried smoking,social drinker,3.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,4.0,4.0,3,everytime it suits me,4.0,4.0,2.0,4.0,30.0,2.0,masters degree,city
393,5.0,4.0,5.0,5.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,1.0,5.0,3.0,former smoker,never,1.0,3.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,1.0,3,sometimes,1.0,3.0,4.0,4.0,21.0,1.0,secondary school,city
394,5.0,3.0,4.0,1.0,4.0,2.0,4.0,3.0,1.0,2.0,2.0,5.0,3.0,5.0,never smoked,social drinker,1.0,3.0,3.0,2.0,4.0,5.0,4.0,3.0,3.0,3.0,3,only to avoid hurting someone,5.0,2.0,2.0,3.0,27.0,3.0,masters degree,city
395,5.0,4.0,5.0,4.0,1.0,1.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,5.0,never smoked,social drinker,1.0,5.0,4.0,1.0,3.0,2.0,1.0,3.0,2.0,1.0,3,sometimes,3.0,3.0,3.0,3.0,21.0,1.0,college/bachelor degree,city
396,5.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,1.0,2.0,1.0,5.0,never smoked,social drinker,1.0,5.0,5.0,3.0,5.0,5.0,3.0,4.0,3.0,2.0,3,sometimes,3.0,3.0,1.0,3.0,16.0,0.0,primary school,city
397,5.0,3.0,5.0,1.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,current smoker,never,3.0,3.0,5.0,1.0,3.0,3.0,2.0,5.0,3.0,5.0,3,sometimes,3.0,4.0,4.0,3.0,21.0,1.0,college/bachelor degree,village
398,5.0,4.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,current smoker,social drinker,5.0,3.0,4.0,2.0,5.0,3.0,3.0,4.0,3.0,5.0,4,sometimes,2.0,4.0,5.0,3.0,20.0,1.0,college/bachelor degree,village
399,5.0,4.0,5.0,5.0,5.0,3.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,5.0,former smoker,social drinker,5.0,5.0,5.0,1.0,4.0,4.0,2.0,5.0,5.0,5.0,4,only to avoid hurting someone,2.0,5.0,5.0,3.0,22.0,1.0,secondary school,city
400,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,3.0,2.0,1.0,1.0,4.0,tried smoking,social drinker,4.0,5.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,2.0,3,only to avoid hurting someone,4.0,3.0,4.0,3.0,19.0,1.0,secondary school,village
401,5.0,3.0,4.0,2.0,4.0,2.0,1.0,2.0,4.0,3.0,1.0,2.0,1.0,5.0,tried smoking,drink a lot,3.0,1.0,5.0,4.0,5.0,5.0,2.0,5.0,5.0,1.0,4,everytime it suits me,1.0,5.0,2.0,4.0,20.0,1.0,secondary school,village
402,5.0,3.0,5.0,5.0,1.0,3.0,1.0,4.0,1.0,1.0,3.0,,3.0,5.0,tried smoking,social drinker,4.0,2.0,5.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,2,only to avoid hurting someone,,3.0,5.0,3.0,25.0,1.0,masters degree,city
403,2.0,3.0,4.0,2.0,4.0,1.0,2.0,1.0,3.0,3.0,1.0,2.0,3.0,4.0,former smoker,social drinker,1.0,2.0,5.0,1.0,5.0,4.0,2.0,4.0,5.0,5.0,2,sometimes,4.0,4.0,1.0,2.0,23.0,2.0,secondary school,village
404,5.0,3.0,5.0,2.0,2.0,1.0,2.0,3.0,1.0,5.0,5.0,5.0,3.0,5.0,tried smoking,social drinker,5.0,5.0,5.0,3.0,5.0,3.0,2.0,3.0,1.0,5.0,3,only to avoid hurting someone,1.0,4.0,5.0,5.0,20.0,2.0,college/bachelor degree,village
405,4.0,3.0,4.0,5.0,4.0,5.0,2.0,2.0,4.0,5.0,5.0,1.0,3.0,5.0,tried smoking,social drinker,5.0,3.0,4.0,3.0,4.0,4.0,2.0,4.0,3.0,5.0,5,sometimes,3.0,4.0,5.0,3.0,20.0,1.0,secondary school,city
406,5.0,3.0,5.0,1.0,1.0,1.0,1.0,1.0,5.0,5.0,5.0,5.0,1.0,4.0,tried smoking,social drinker,4.0,3.0,4.0,3.0,5.0,3.0,1.0,4.0,5.0,5.0,3,sometimes,3.0,3.0,3.0,4.0,21.0,1.0,secondary school,village
407,5.0,3.0,5.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,3.0,1.0,3.0,5.0,current smoker,drink a lot,5.0,4.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,2.0,3,only to avoid hurting someone,3.0,4.0,3.0,3.0,19.0,1.0,secondary school,city
408,5.0,5.0,4.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,5.0,3.0,1.0,5.0,tried smoking,social drinker,3.0,5.0,4.0,5.0,4.0,3.0,3.0,4.0,5.0,5.0,3,sometimes,3.0,4.0,3.0,2.0,21.0,1.0,college/bachelor degree,city
409,5.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,5.0,5.0,never smoked,never,2.0,3.0,5.0,4.0,1.0,1.0,1.0,3.0,5.0,5.0,5,sometimes,4.0,5.0,3.0,3.0,16.0,0.0,currently a primary school pupil,city
410,5.0,5.0,5.0,3.0,1.0,1.0,4.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,current smoker,social drinker,3.0,3.0,3.0,3.0,3.0,5.0,1.0,4.0,5.0,1.0,5,only to avoid hurting someone,3.0,5.0,5.0,3.0,20.0,1.0,secondary school,village
411,5.0,3.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,5.0,3.0,1.0,5.0,5.0,tried smoking,social drinker,4.0,3.0,4.0,1.0,4.0,4.0,1.0,1.0,5.0,5.0,5,sometimes,4.0,4.0,4.0,2.0,18.0,0.0,secondary school,city
412,5.0,5.0,2.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,current smoker,never,5.0,5.0,5.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,2,sometimes,5.0,4.0,1.0,3.0,21.0,1.0,secondary school,city
413,5.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,3.0,5.0,4.0,5.0,never smoked,social drinker,1.0,3.0,4.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,3,sometimes,3.0,4.0,3.0,3.0,21.0,2.0,secondary school,village
414,5.0,3.0,5.0,4.0,5.0,3.0,3.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,tried smoking,social drinker,3.0,2.0,3.0,5.0,4.0,5.0,1.0,5.0,2.0,1.0,5,never,4.0,5.0,5.0,3.0,18.0,2.0,college/bachelor degree,city
415,5.0,3.0,5.0,1.0,5.0,1.0,1.0,1.0,5.0,5.0,1.0,5.0,1.0,5.0,current smoker,drink a lot,5.0,5.0,5.0,5.0,3.0,3.0,1.0,5.0,4.0,4.0,3,everytime it suits me,3.0,3.0,1.0,1.0,19.0,1.0,secondary school,village
416,4.0,2.0,,2.0,2.0,1.0,5.0,2.0,4.0,2.0,3.0,5.0,2.0,5.0,tried smoking,social drinker,5.0,4.0,5.0,2.0,4.0,2.0,1.0,4.0,3.0,3.0,4,only to avoid hurting someone,3.0,4.0,5.0,3.0,20.0,1.0,secondary school,village
417,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,5.0,current smoker,drink a lot,1.0,4.0,4.0,3.0,3.0,1.0,2.0,5.0,5.0,2.0,3,only to avoid hurting someone,2.0,4.0,1.0,2.0,18.0,1.0,secondary school,village
418,5.0,1.0,5.0,1.0,2.0,2.0,1.0,3.0,5.0,5.0,3.0,1.0,3.0,3.0,tried smoking,social drinker,5.0,4.0,4.0,3.0,4.0,3.0,3.0,5.0,4.0,5.0,2,only to avoid hurting someone,2.0,4.0,2.0,3.0,18.0,1.0,primary school,village
419,5.0,3.0,3.0,3.0,5.0,2.0,1.0,5.0,3.0,2.0,5.0,3.0,1.0,4.0,former smoker,never,3.0,4.0,3.0,4.0,3.0,1.0,3.0,5.0,3.0,5.0,5,sometimes,3.0,3.0,4.0,3.0,23.0,0.0,secondary school,village
